Step_1;Step_2;Step_3;Step_4;Step_5;Exporter;Product;Allocated_Volume
PRODUCTION-BR-5105101;HUB-BR-5107925;PORT-BR-2111300;;;No Match;SOYBEAN;0.0005513393612558628
PRODUCTION-BR-5106240;HUB-BR-5107925;PORT-BR-2111300;;;No Match;SOYBEAN;0.0012331746911109875
PRODUCTION-BR-5106273;HUB-BR-5107925;PORT-BR-2111300;;;No Match;SOYBEAN;4.8006390789049525e-05
PRODUCTION-BR-5106802;HUB-BR-5107925;PORT-BR-2111300;;;No Match;SOYBEAN;9.145698912917454e-05
PRODUCTION-BR-5104526;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;5703.594580765325
PRODUCTION-BR-5104542;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;14568.96265283795
PRODUCTION-BR-5105101;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;12758.870554947009
PRODUCTION-BR-5106240;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;28537.62557362585
PRODUCTION-BR-5106273;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;1110.9443093133957
PRODUCTION-BR-5106802;HUB-BR-5107925;PORT-BR-3548500;;;COFCO;SOYBEAN;2116.4603285104654
PRODUCTION-BR-5208004;HUB-BR-5208004;PORT-BR-4118204;;;CISBRALOG LOGISTICA DO BRASIL LTDA - ME;SOYBEAN;4700.0
PRODUCTION-BR-5205497;HUB-BR-5212501;PORT-BR-2111300;;;BUNGE;SOYBEAN;20000.0
PRODUCTION-BR-5222005;HUB-BR-5217401;PORT-BR-3548500;;;SODRUGESTVO;SOYBEAN;5000.0
HUB-BR-1301902;PROCESSING-BR-1301902;PORT-BR-1302603;;;AMAGGI;SOYBEAN_CAKE;171166.0
PROCESSING-BR-1301902;PORT-BR-1302603;;;;No Match;SOYBEAN_CAKE;5306.149999999994
PROCESSING-BR-1301902;PORT-BR-1302603;;;;AMAGGI;SOYBEAN_OIL;64150.0
PROCESSING-BR-1301902;PORT-BR-1302603;;;;No Match;SOYBEAN_OIL;1988.6499999999942
PRODUCTION-BR-2104057;PROCESSING-BR-2109007;PORT-BR-2111300;;;ADM;SOYBEAN_CAKE;841.9178520056856
PRODUCTION-BR-2107258;PROCESSING-BR-2109007;PORT-BR-2111300;;;ADM;SOYBEAN_CAKE;749.5058991328075
PRODUCTION-BR-2109007;PROCESSING-BR-2109007;PORT-BR-2111300;;;ADM;SOYBEAN_CAKE;8552.829248861508
PRODUCTION-BR-2104057;PROCESSING-BR-2109007;PORT-BR-2111300;;;No Match;SOYBEAN_CAKE;26.099466442322736
PRODUCTION-BR-2107258;PROCESSING-BR-2109007;PORT-BR-2111300;;;No Match;SOYBEAN_CAKE;23.23469447302744
PRODUCTION-BR-2109007;PROCESSING-BR-2109007;PORT-BR-2111300;;;No Match;SOYBEAN_CAKE;265.13783908464956
PRODUCTION-BR-1720903;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;20.2369380197015
PRODUCTION-BR-2911105;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;5433.103349471716
PRODUCTION-BR-2919553;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;4615.559058127378
PRODUCTION-BR-2928901;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;9200.911726677894
PRODUCTION-BR-5200803;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;189.90015576063328
PRODUCTION-BR-5207907;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;327.3682448338581
PRODUCTION-BR-5209408;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;9.423463057658982
PRODUCTION-BR-5220686;PROCESSING-BR-2919553;PORT-BR-2800308;;;BUNGE;SOYBEAN_CAKE;89.90106405115878
PRODUCTION-BR-1720903;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;0.6273455630011149
PRODUCTION-BR-2911105;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;168.42633388012183
PRODUCTION-BR-2919553;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;143.08244127974683
PRODUCTION-BR-2928901;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;285.2284837595922
PRODUCTION-BR-5200803;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;5.886909374020563
PRODUCTION-BR-5207907;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;10.148423425720056
PRODUCTION-BR-5209408;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;0.2921275803469838
PRODUCTION-BR-5220686;PROCESSING-BR-2919553;PORT-BR-2800308;;;No Match;SOYBEAN_CAKE;2.7869351374534372
PRODUCTION-BR-1720903;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;554.9088478046788
PRODUCTION-BR-2911105;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;148978.91749848632
PRODUCTION-BR-2919553;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;126561.36795134043
PRODUCTION-BR-2928901;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;252294.45877794403
PRODUCTION-BR-5200803;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;5207.174945561077
PRODUCTION-BR-5207907;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;8976.631512719123
PRODUCTION-BR-5209408;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;258.3969483211686
PRODUCTION-BR-5220686;PROCESSING-BR-2919553;PORT-BR-2927408;;;BUNGE;SOYBEAN_CAKE;2465.1405178232094
PRODUCTION-BR-1720903;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;17.20217030607705
PRODUCTION-BR-2911105;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;4618.345375033603
PRODUCTION-BR-2919553;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;3923.401499691644
PRODUCTION-BR-2928901;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;7821.126414450972
PRODUCTION-BR-5200803;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;161.42238600349063
PRODUCTION-BR-5207907;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;278.27551257759984
PRODUCTION-BR-5209408;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;8.01030354656719
PRODUCTION-BR-5220686;PROCESSING-BR-2919553;PORT-BR-2927408;;;No Match;SOYBEAN_CAKE;76.41933839002711
PRODUCTION-BR-3103504;PROCESSING-BR-3103504;PORT-BR-3548500;;;SELECTA;SOYBEAN_CAKE;23622.327666910263
PRODUCTION-BR-5210109;PROCESSING-BR-3103504;PORT-BR-3548500;;;SELECTA;SOYBEAN_CAKE;10459.452492090739
PRODUCTION-BR-3103504;PROCESSING-BR-3103504;PORT-BR-3548500;;;SELECTA;SOYBEAN_CAKE;916.9711430285404
PRODUCTION-BR-5210109;PROCESSING-BR-3103504;PORT-BR-3548500;;;SELECTA;SOYBEAN_CAKE;406.0148619714596
PRODUCTION-BR-3103504;PROCESSING-BR-3103504;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;760.7183219632811
PRODUCTION-BR-5210109;PROCESSING-BR-3103504;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;336.82951403572
PRODUCTION-BR-3127008;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;234.778256970523
PRODUCTION-BR-3500907;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;1235.6750366869633
PRODUCTION-BR-3506102;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;32979.84408069324
PRODUCTION-BR-3509304;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;252.1692389683395
PRODUCTION-BR-3519808;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;823.7833577913087
PRODUCTION-BR-3531506;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;892.4319709405844
PRODUCTION-BR-3533908;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;410.51870663266885
PRODUCTION-BR-3534203;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;3561.026443216957
PRODUCTION-BR-3536604;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;2013.6926523787545
PRODUCTION-BR-3544202;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;1283.729065891456
PRODUCTION-BR-3551900;PROCESSING-BR-3506102;PORT-BR-3205309;;;GRANOL;SOYBEAN_CAKE;312.35118982920454
PRODUCTION-BR-3127008;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;7.278125966086212
PRODUCTION-BR-3500907;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;38.30592613729584
PRODUCTION-BR-3506102;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;1022.3751665014904
PRODUCTION-BR-3509304;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;7.817246408018523
PRODUCTION-BR-3519808;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;25.537284091530566
PRODUCTION-BR-3531506;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;27.665391099158114
PRODUCTION-BR-3533908;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;12.72607990561273
PRODUCTION-BR-3534203;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;110.39181973972565
PRODUCTION-BR-3536604;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;62.42447222374139
PRODUCTION-BR-3544202;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;39.795601042635134
PRODUCTION-BR-3551900;PROCESSING-BR-3506102;PORT-BR-3205309;;;No Match;SOYBEAN_CAKE;9.68288688470534
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;90.51204500953068
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;2488.6098208610024
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;27932.89958238001
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;5739.972187687737
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;3469.6283920320093
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;16533.062138173176
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;17182.674627876997
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;14123.550887729385
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-3548500;;;BREJEIRO;SOYBEAN_CAKE;54354.21312825017
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;2.80587236391887
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;77.14687608920686
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;865.9195687609115
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;177.93907241185505
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;107.55844061689002
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;512.5247378906183
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;532.662717669161
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;437.8299165830238
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;1684.9799876144045
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;2.551159967094155
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;70.143611803594
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;787.3128396549355
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;161.78606124655437
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;97.79446540527594
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;465.99860003103714
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;484.3084877115358
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;398.084449580145
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_CAKE;1532.020324599828
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;0.07908595897991882
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;2.174451965911414
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;24.406698029303
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;5.015367898643184
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;3.0316284275635543
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;14.445956600962152
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;15.013563119057608
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;12.340617936984497
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;47.49263006259467
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;7.187893207287783
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;197.62962625662607
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;2218.253925727781
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;455.83222756216685
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;275.535906279365
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;1312.9510555874472
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;1364.539164127252
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;1121.6029366920586
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;4316.467264560016
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;5.249011632296225
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;144.32048128589463
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;1619.8961675900298
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;332.87482101478554
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;201.21211257135528
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;958.7921195638589
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;996.4647134664849
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;819.0587550111484
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-4118204;;;BREJEIRO;SOYBEAN_OIL;3152.1318178641463
PRODUCTION-BR-3121258;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.3855440500271041
PRODUCTION-BR-3508207;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;10.60045333381814
PRODUCTION-BR-3517406;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;118.98265289285209
PRODUCTION-BR-3517703;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;24.449918505885524
PRODUCTION-BR-3520103;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;14.779188584372326
PRODUCTION-BR-3521309;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;70.42403842969047
PRODUCTION-BR-3524105;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;73.19112020540582
PRODUCTION-BR-3529708;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;60.160512442799394
PRODUCTION-BR-3534302;PROCESSING-BR-3534302;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;231.52657155514896
PRODUCTION-BR-3514403;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;230.28684203574443
PRODUCTION-BR-3515806;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;212.19713508576672
PRODUCTION-BR-3516002;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;98.71629295265578
PRODUCTION-BR-3527405;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;235.35315256053082
PRODUCTION-BR-3528908;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;14.891882451644808
PRODUCTION-BR-3534609;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;12538.443501349997
PRODUCTION-BR-3534906;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;96.87399821636983
PRODUCTION-BR-3536406;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;184.22947362859554
PRODUCTION-BR-3540853;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;54.040645597721365
PRODUCTION-BR-3544707;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;33.1613052531472
PRODUCTION-BR-3555109;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;50.663105247863776
PRODUCTION-BR-5002308;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_CAKE;1898.1776766199628
PRODUCTION-BR-3514403;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;7.138890685199544
PRODUCTION-BR-3515806;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;6.578109881131111
PRODUCTION-BR-3516002;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;3.0602044737222047
PRODUCTION-BR-3527405;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;7.2959462802739345
PRODUCTION-BR-3528908;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;0.4616482643095705
PRODUCTION-BR-3534609;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;388.6916713408866
PRODUCTION-BR-3534906;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;3.003093348240608
PRODUCTION-BR-3536406;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;5.711112548159635
PRODUCTION-BR-3540853;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;1.675259680793493
PRODUCTION-BR-3544707;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;1.0280002586687345
PRODUCTION-BR-3555109;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;1.5705559507438998
PRODUCTION-BR-5002308;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;58.843496287871446
PRODUCTION-BR-3514403;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;48.56808834285266
PRODUCTION-BR-3515806;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;44.75292253712912
PRODUCTION-BR-3516002;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;20.819520536302843
PRODUCTION-BR-3527405;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;49.63658628639543
PRODUCTION-BR-3528908;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;3.1407363795044727
PRODUCTION-BR-3534609;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;2644.3900410120323
PRODUCTION-BR-3534906;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;20.430975829560023
PRODUCTION-BR-3536406;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;38.85447067428213
PRODUCTION-BR-3540853;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;11.397311397789426
PRODUCTION-BR-3544707;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;6.993804721370784
PRODUCTION-BR-3555109;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;10.684979435427588
PRODUCTION-BR-5002308;PROCESSING-BR-3534609;PORT-BR-4118204;;;GRANOL;SOYBEAN_OIL;400.33056284735363
PRODUCTION-BR-3514403;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.5056107386284352
PRODUCTION-BR-3515806;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.3873405986510055
PRODUCTION-BR-3516002;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.6454051366253892
PRODUCTION-BR-3527405;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.538734174878261
PRODUCTION-BR-3528908;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.09736282776463882
PRODUCTION-BR-3534609;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;81.97609127137314
PRODUCTION-BR-3534906;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.6333602507163619
PRODUCTION-BR-3536406;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.2044885909027485
PRODUCTION-BR-3540853;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.3533166533314728
PRODUCTION-BR-3544707;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.2168079463624947
PRODUCTION-BR-3555109;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.33123436249825583
PRODUCTION-BR-5002308;PROCESSING-BR-3534609;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;12.410247448267985
PRODUCTION-BR-3118205;PROCESSING-BR-3549409;PORT-BR-3548500;;;SODRUGESTVO;SOYBEAN_CAKE;16865.110900839027
PRODUCTION-BR-3503000;PROCESSING-BR-3549409;PORT-BR-3548500;;;SODRUGESTVO;SOYBEAN_CAKE;2540.7608404067137
PRODUCTION-BR-3529708;PROCESSING-BR-3549409;PORT-BR-3548500;;;SODRUGESTVO;SOYBEAN_CAKE;11347.563069795298
PRODUCTION-BR-3549409;PROCESSING-BR-3549409;PORT-BR-3548500;;;SODRUGESTVO;SOYBEAN_CAKE;22887.732888958963
PRODUCTION-BR-3118205;PROCESSING-BR-3549409;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;522.81846977535
PRODUCTION-BR-3503000;PROCESSING-BR-3549409;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;78.76359085077141
PRODUCTION-BR-3529708;PROCESSING-BR-3549409;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;351.7744765932433
PRODUCTION-BR-3549409;PROCESSING-BR-3549409;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;709.519762780639
PRODUCTION-BR-3118205;PROCESSING-BR-3549409;PORT-BR-4118204;;;SODRUGESTVO;SOYBEAN_OIL;4731.811963474974
PRODUCTION-BR-3503000;PROCESSING-BR-3549409;PORT-BR-4118204;;;SODRUGESTVO;SOYBEAN_OIL;712.8564177047368
PRODUCTION-BR-3529708;PROCESSING-BR-3549409;PORT-BR-4118204;;;SODRUGESTVO;SOYBEAN_OIL;3183.764103636753
